"Date","SP500.Adjusted"
"2013-01-17",1480.93994140625
"2013-01-18",1485.97998046875
"2013-01-22",1492.56005859375
"2013-01-23",1494.81005859375
"2013-01-24",1494.81994628906
"2013-01-25",1502.9599609375
"2013-01-28",1500.18005371094
"2013-01-29",1507.83996582031
"2013-01-30",1501.9599609375
"2013-01-31",1498.10998535156
"2013-02-01",1513.17004394531
"2013-02-04",1495.7099609375
"2013-02-05",1511.2900390625
"2013-02-06",1512.11999511719
"2013-02-07",1509.39001464844
"2013-02-08",1517.93005371094
"2013-02-11",1517.01000976562
"2013-02-12",1519.43005371094
"2013-02-13",1520.32995605469
"2013-02-14",1521.38000488281
"2013-02-15",1519.7900390625
"2013-02-19",1530.93994140625
"2013-02-20",1511.94995117188
"2013-02-21",1502.42004394531
"2013-02-22",1515.59997558594
"2013-02-25",1487.84997558594
"2013-02-26",1496.93994140625
"2013-02-27",1515.98999023438
"2013-02-28",1514.68005371094
"2013-03-01",1518.19995117188
"2013-03-04",1525.19995117188
"2013-03-05",1539.7900390625
"2013-03-06",1541.4599609375
"2013-03-07",1544.26000976562
"2013-03-08",1551.18005371094
"2013-03-11",1556.21997070312
"2013-03-12",1552.47998046875
"2013-03-13",1554.52001953125
"2013-03-14",1563.22998046875
"2013-03-15",1560.69995117188
"2013-03-18",1552.09997558594
"2013-03-19",1548.33996582031
"2013-03-20",1558.7099609375
"2013-03-21",1545.80004882812
"2013-03-22",1556.89001464844
"2013-03-25",1551.68994140625
"2013-03-26",1563.77001953125
"2013-03-27",1562.84997558594
"2013-03-28",1569.18994140625
"2013-04-01",1562.17004394531
"2013-04-02",1570.25
"2013-04-03",1553.68994140625
"2013-04-04",1559.97998046875
"2013-04-05",1553.28002929688
"2013-04-08",1563.06994628906
"2013-04-09",1568.60998535156
"2013-04-10",1587.72998046875
"2013-04-11",1593.36999511719
"2013-04-12",1588.84997558594
"2013-04-15",1552.35998535156
"2013-04-16",1574.56994628906
"2013-04-17",1552.01000976562
"2013-04-18",1541.60998535156
"2013-04-19",1555.25
"2013-04-22",1562.5
"2013-04-23",1578.78002929688
"2013-04-24",1578.7900390625
"2013-04-25",1585.16003417969
"2013-04-26",1582.23999023438
"2013-04-29",1593.60998535156
"2013-04-30",1597.56994628906
"2013-05-01",1582.69995117188
"2013-05-02",1597.58996582031
"2013-05-03",1614.42004394531
"2013-05-06",1617.5
"2013-05-07",1625.9599609375
"2013-05-08",1632.68994140625
"2013-05-09",1626.67004394531
"2013-05-10",1633.69995117188
"2013-05-13",1633.77001953125
"2013-05-14",1650.33996582031
"2013-05-15",1658.78002929688
"2013-05-16",1650.46997070312
"2013-05-17",1667.46997070312
"2013-05-20",1666.2900390625
"2013-05-21",1669.16003417969
"2013-05-22",1655.34997558594
"2013-05-23",1650.51000976562
"2013-05-24",1649.59997558594
"2013-05-28",1660.06005859375
"2013-05-29",1648.35998535156
"2013-05-30",1654.41003417969
"2013-05-31",1630.73999023438
"2013-06-03",1640.42004394531
"2013-06-04",1631.38000488281
"2013-06-05",1608.90002441406
"2013-06-06",1622.56005859375
"2013-06-07",1643.38000488281
"2013-06-10",1642.81005859375
"2013-06-11",1626.13000488281
"2013-06-12",1612.52001953125
"2013-06-13",1636.35998535156
"2013-06-14",1626.72998046875
"2013-06-17",1639.0400390625
"2013-06-18",1651.81005859375
"2013-06-19",1628.93005371094
"2013-06-20",1588.18994140625
"2013-06-21",1592.43005371094
"2013-06-24",1573.08996582031
"2013-06-25",1588.03002929688
"2013-06-26",1603.26000976562
"2013-06-27",1613.19995117188
"2013-06-28",1606.28002929688
"2013-07-01",1614.9599609375
"2013-07-02",1614.07995605469
"2013-07-03",1615.41003417969
"2013-07-05",1631.89001464844
"2013-07-08",1640.4599609375
"2013-07-09",1652.31994628906
"2013-07-10",1652.61999511719
"2013-07-11",1675.02001953125
"2013-07-12",1680.18994140625
"2013-07-15",1682.5
"2013-07-16",1676.26000976562
"2013-07-17",1680.91003417969
"2013-07-18",1689.36999511719
"2013-07-19",1692.08996582031
"2013-07-22",1695.53002929688
"2013-07-23",1692.39001464844
"2013-07-24",1685.93994140625
"2013-07-25",1690.25
"2013-07-26",1691.65002441406
"2013-07-29",1685.32995605469
"2013-07-30",1685.9599609375
"2013-07-31",1685.72998046875
"2013-08-01",1706.86999511719
"2013-08-02",1709.67004394531
"2013-08-05",1707.14001464844
"2013-08-06",1697.36999511719
"2013-08-07",1690.91003417969
"2013-08-08",1697.47998046875
"2013-08-09",1691.42004394531
"2013-08-12",1689.46997070312
"2013-08-13",1694.16003417969
"2013-08-14",1685.39001464844
"2013-08-15",1661.31994628906
"2013-08-16",1655.82995605469
"2013-08-19",1646.06005859375
"2013-08-20",1652.34997558594
"2013-08-21",1642.80004882812
"2013-08-22",1656.9599609375
"2013-08-23",1663.5
"2013-08-26",1656.78002929688
"2013-08-27",1630.47998046875
"2013-08-28",1634.9599609375
"2013-08-29",1638.17004394531
"2013-08-30",1632.96997070312
"2013-09-03",1639.77001953125
"2013-09-04",1653.07995605469
"2013-09-05",1655.07995605469
"2013-09-06",1655.17004394531
"2013-09-09",1671.7099609375
"2013-09-10",1683.98999023438
"2013-09-11",1689.13000488281
"2013-09-12",1683.42004394531
"2013-09-13",1687.98999023438
"2013-09-16",1697.59997558594
"2013-09-17",1704.76000976562
"2013-09-18",1725.52001953125
"2013-09-19",1722.33996582031
"2013-09-20",1709.91003417969
"2013-09-23",1701.83996582031
"2013-09-24",1697.42004394531
"2013-09-25",1692.77001953125
"2013-09-26",1698.67004394531
"2013-09-27",1691.75
"2013-09-30",1681.55004882812
"2013-10-01",1695
"2013-10-02",1693.86999511719
"2013-10-03",1678.66003417969
"2013-10-04",1690.5
"2013-10-07",1676.11999511719
"2013-10-08",1655.44995117188
"2013-10-09",1656.40002441406
"2013-10-10",1692.56005859375
"2013-10-11",1703.19995117188
"2013-10-14",1710.14001464844
"2013-10-15",1698.06005859375
"2013-10-16",1721.5400390625
"2013-10-17",1733.15002441406
"2013-10-18",1744.5
"2013-10-21",1744.66003417969
"2013-10-22",1754.67004394531
"2013-10-23",1746.38000488281
"2013-10-24",1752.06994628906
"2013-10-25",1759.77001953125
"2013-10-28",1762.10998535156
"2013-10-29",1771.94995117188
"2013-10-30",1763.31005859375
"2013-10-31",1756.5400390625
"2013-11-01",1761.64001464844
"2013-11-04",1767.93005371094
"2013-11-05",1762.96997070312
"2013-11-06",1770.48999023438
"2013-11-07",1747.15002441406
"2013-11-08",1770.60998535156
"2013-11-11",1771.89001464844
"2013-11-12",1767.68994140625
"2013-11-13",1782
"2013-11-14",1790.61999511719
"2013-11-15",1798.18005371094
"2013-11-18",1791.53002929688
"2013-11-19",1787.86999511719
"2013-11-20",1781.36999511719
"2013-11-21",1795.84997558594
"2013-11-22",1804.76000976562
"2013-11-25",1802.47998046875
"2013-11-26",1802.75
"2013-11-27",1807.22998046875
"2013-11-29",1805.81005859375
"2013-12-02",1800.90002441406
"2013-12-03",1795.15002441406
"2013-12-04",1792.81005859375
"2013-12-05",1785.03002929688
"2013-12-06",1805.08996582031
"2013-12-09",1808.36999511719
"2013-12-10",1802.61999511719
"2013-12-11",1782.21997070312
"2013-12-12",1775.5
"2013-12-13",1775.31994628906
"2013-12-16",1786.5400390625
"2013-12-17",1781
"2013-12-18",1810.65002441406
"2013-12-19",1809.59997558594
"2013-12-20",1818.31994628906
"2013-12-23",1827.98999023438
"2013-12-24",1833.31994628906
"2013-12-26",1842.02001953125
"2013-12-27",1841.40002441406
"2013-12-30",1841.06994628906
"2013-12-31",1848.35998535156
"2014-01-02",1831.97998046875
"2014-01-03",1831.36999511719
"2014-01-06",1826.77001953125
"2014-01-07",1837.88000488281
"2014-01-08",1837.48999023438
"2014-01-09",1838.13000488281
"2014-01-10",1842.36999511719
"2014-01-13",1819.19995117188
"2014-01-14",1838.88000488281
"2014-01-15",1848.38000488281
"2014-01-16",1845.89001464844
"2014-01-17",1838.69995117188
"2014-01-21",1843.80004882812
"2014-01-22",1844.85998535156
"2014-01-23",1828.4599609375
"2014-01-24",1790.2900390625
"2014-01-27",1781.56005859375
"2014-01-28",1792.5
"2014-01-29",1774.19995117188
"2014-01-30",1794.18994140625
"2014-01-31",1782.58996582031
"2014-02-03",1741.89001464844
"2014-02-04",1755.19995117188
"2014-02-05",1751.64001464844
"2014-02-06",1773.43005371094
"2014-02-07",1797.02001953125
"2014-02-10",1799.83996582031
"2014-02-11",1819.75
"2014-02-12",1819.26000976562
"2014-02-13",1829.82995605469
"2014-02-14",1838.63000488281
"2014-02-18",1840.76000976562
"2014-02-19",1828.75
"2014-02-20",1839.78002929688
"2014-02-21",1836.25
"2014-02-24",1847.60998535156
"2014-02-25",1845.11999511719
"2014-02-26",1845.16003417969
"2014-02-27",1854.2900390625
"2014-02-28",1859.44995117188
"2014-03-03",1845.72998046875
"2014-03-04",1873.91003417969
"2014-03-05",1873.81005859375
"2014-03-06",1877.03002929688
"2014-03-07",1878.0400390625
"2014-03-10",1877.17004394531
"2014-03-11",1867.63000488281
"2014-03-12",1868.19995117188
"2014-03-13",1846.33996582031
"2014-03-14",1841.13000488281
"2014-03-17",1858.82995605469
"2014-03-18",1872.25
"2014-03-19",1860.77001953125
"2014-03-20",1872.01000976562
"2014-03-21",1866.52001953125
"2014-03-24",1857.43994140625
"2014-03-25",1865.61999511719
"2014-03-26",1852.56005859375
"2014-03-27",1849.0400390625
"2014-03-28",1857.61999511719
"2014-03-31",1872.33996582031
"2014-04-01",1885.52001953125
"2014-04-02",1890.90002441406
"2014-04-03",1888.77001953125
"2014-04-04",1865.08996582031
"2014-04-07",1845.0400390625
"2014-04-08",1851.9599609375
"2014-04-09",1872.18005371094
"2014-04-10",1833.07995605469
"2014-04-11",1815.68994140625
"2014-04-14",1830.60998535156
"2014-04-15",1842.97998046875
"2014-04-16",1862.31005859375
"2014-04-17",1864.84997558594
"2014-04-21",1871.89001464844
"2014-04-22",1879.55004882812
"2014-04-23",1875.39001464844
"2014-04-24",1878.60998535156
"2014-04-25",1863.40002441406
"2014-04-28",1869.43005371094
"2014-04-29",1878.32995605469
"2014-04-30",1883.94995117188
"2014-05-01",1883.68005371094
"2014-05-02",1881.14001464844
"2014-05-05",1884.66003417969
"2014-05-06",1867.71997070312
"2014-05-07",1878.2099609375
"2014-05-08",1875.63000488281
"2014-05-09",1878.47998046875
"2014-05-12",1896.65002441406
"2014-05-13",1897.44995117188
"2014-05-14",1888.53002929688
"2014-05-15",1870.84997558594
"2014-05-16",1877.85998535156
"2014-05-19",1885.07995605469
"2014-05-20",1872.82995605469
"2014-05-21",1888.03002929688
"2014-05-22",1892.48999023438
"2014-05-23",1900.53002929688
"2014-05-27",1911.91003417969
"2014-05-28",1909.78002929688
"2014-05-29",1920.03002929688
"2014-05-30",1923.56994628906
"2014-06-02",1924.96997070312
"2014-06-03",1924.23999023438
"2014-06-04",1927.88000488281
"2014-06-05",1940.4599609375
"2014-06-06",1949.43994140625
"2014-06-09",1951.27001953125
"2014-06-10",1950.7900390625
"2014-06-11",1943.89001464844
"2014-06-12",1930.10998535156
"2014-06-13",1936.16003417969
"2014-06-16",1937.78002929688
"2014-06-17",1941.98999023438
"2014-06-18",1956.97998046875
"2014-06-19",1959.47998046875
"2014-06-20",1962.86999511719
"2014-06-23",1962.60998535156
"2014-06-24",1949.97998046875
"2014-06-25",1959.53002929688
"2014-06-26",1957.21997070312
"2014-06-27",1960.9599609375
"2014-06-30",1960.22998046875
"2014-07-01",1973.31994628906
"2014-07-02",1974.61999511719
"2014-07-03",1985.43994140625
"2014-07-07",1977.65002441406
"2014-07-08",1963.7099609375
"2014-07-09",1972.82995605469
"2014-07-10",1964.68005371094
"2014-07-11",1967.56994628906
"2014-07-14",1977.09997558594
"2014-07-15",1973.28002929688
"2014-07-16",1981.56994628906
"2014-07-17",1958.11999511719
"2014-07-18",1978.21997070312
"2014-07-21",1973.63000488281
"2014-07-22",1983.53002929688
"2014-07-23",1987.01000976562
"2014-07-24",1987.97998046875
"2014-07-25",1978.33996582031
"2014-07-28",1978.91003417969
"2014-07-29",1969.94995117188
"2014-07-30",1970.06994628906
"2014-07-31",1930.67004394531
"2014-08-01",1925.15002441406
"2014-08-04",1938.98999023438
"2014-08-05",1920.2099609375
"2014-08-06",1920.23999023438
"2014-08-07",1909.56994628906
"2014-08-08",1931.58996582031
"2014-08-11",1936.92004394531
"2014-08-12",1933.75
"2014-08-13",1946.71997070312
"2014-08-14",1955.18005371094
"2014-08-15",1955.06005859375
"2014-08-18",1971.73999023438
"2014-08-19",1981.59997558594
"2014-08-20",1986.51000976562
"2014-08-21",1992.36999511719
"2014-08-22",1988.40002441406
"2014-08-25",1997.92004394531
"2014-08-26",2000.02001953125
"2014-08-27",2000.11999511719
"2014-08-28",1996.73999023438
"2014-08-29",2003.36999511719
"2014-09-02",2002.28002929688
"2014-09-03",2000.71997070312
"2014-09-04",1997.65002441406
"2014-09-05",2007.7099609375
"2014-09-08",2001.5400390625
"2014-09-09",1988.43994140625
"2014-09-10",1995.68994140625
"2014-09-11",1997.44995117188
"2014-09-12",1985.5400390625
"2014-09-15",1984.13000488281
"2014-09-16",1998.97998046875
"2014-09-17",2001.56994628906
"2014-09-18",2011.35998535156
"2014-09-19",2010.40002441406
"2014-09-22",1994.2900390625
"2014-09-23",1982.77001953125
"2014-09-24",1998.30004882812
"2014-09-25",1965.98999023438
"2014-09-26",1982.84997558594
"2014-09-29",1977.80004882812
"2014-09-30",1972.2900390625
"2014-10-01",1946.16003417969
"2014-10-02",1946.17004394531
"2014-10-03",1967.90002441406
"2014-10-06",1964.81994628906
"2014-10-07",1935.09997558594
"2014-10-08",1968.89001464844
"2014-10-09",1928.2099609375
"2014-10-10",1906.13000488281
"2014-10-13",1874.73999023438
"2014-10-14",1877.69995117188
"2014-10-15",1862.48999023438
"2014-10-16",1862.76000976562
"2014-10-17",1886.76000976562
"2014-10-20",1904.01000976562
"2014-10-21",1941.28002929688
"2014-10-22",1927.10998535156
"2014-10-23",1950.81994628906
"2014-10-24",1964.57995605469
"2014-10-27",1961.63000488281
"2014-10-28",1985.05004882812
"2014-10-29",1982.30004882812
"2014-10-30",1994.65002441406
"2014-10-31",2018.05004882812
"2014-11-03",2017.81005859375
"2014-11-04",2012.09997558594
"2014-11-05",2023.56994628906
"2014-11-06",2031.2099609375
"2014-11-07",2031.92004394531
"2014-11-10",2038.26000976562
"2014-11-11",2039.68005371094
"2014-11-12",2038.25
"2014-11-13",2039.32995605469
"2014-11-14",2039.81994628906
"2014-11-17",2041.31994628906
"2014-11-18",2051.80004882812
"2014-11-19",2048.71997070312
"2014-11-20",2052.75
"2014-11-21",2063.5
"2014-11-24",2069.40991210938
"2014-11-25",2067.03002929688
"2014-11-26",2072.830078125
"2014-11-28",2067.56005859375
"2014-12-01",2053.43994140625
"2014-12-02",2066.55004882812
"2014-12-03",2074.330078125
"2014-12-04",2071.919921875
"2014-12-05",2075.3701171875
"2014-12-08",2060.31005859375
"2014-12-09",2059.82006835938
"2014-12-10",2026.14001464844
"2014-12-11",2035.32995605469
"2014-12-12",2002.32995605469
"2014-12-15",1989.63000488281
"2014-12-16",1972.73999023438
"2014-12-17",2012.89001464844
"2014-12-18",2061.22998046875
"2014-12-19",2070.64990234375
"2014-12-22",2078.5400390625
"2014-12-23",2082.169921875
"2014-12-24",2081.8798828125
"2014-12-26",2088.77001953125
"2014-12-29",2090.57006835938
"2014-12-30",2080.35009765625
"2014-12-31",2058.89990234375
"2015-01-02",2058.19995117188
"2015-01-05",2020.57995605469
"2015-01-06",2002.60998535156
"2015-01-07",2025.90002441406
"2015-01-08",2062.13989257812
"2015-01-09",2044.81005859375
"2015-01-12",2028.26000976562
"2015-01-13",2023.03002929688
"2015-01-14",2011.27001953125
"2015-01-15",1992.67004394531
"2015-01-16",2019.42004394531
"2015-01-20",2022.55004882812
"2015-01-21",2032.11999511719
"2015-01-22",2063.14990234375
"2015-01-23",2051.82006835938
"2015-01-26",2057.09008789062
"2015-01-27",2029.55004882812
"2015-01-28",2002.16003417969
"2015-01-29",2021.25
"2015-01-30",1994.98999023438
"2015-02-02",2020.84997558594
"2015-02-03",2050.03002929688
"2015-02-04",2041.51000976562
"2015-02-05",2062.52001953125
"2015-02-06",2055.46997070312
"2015-02-09",2046.73999023438
"2015-02-10",2068.59008789062
"2015-02-11",2068.53002929688
"2015-02-12",2088.47998046875
"2015-02-13",2096.98999023438
"2015-02-17",2100.34008789062
"2015-02-18",2099.67993164062
"2015-02-19",2097.44995117188
"2015-02-20",2110.30004882812
"2015-02-23",2109.65991210938
"2015-02-24",2115.47998046875
"2015-02-25",2113.86010742188
"2015-02-26",2110.73999023438
"2015-02-27",2104.5
"2015-03-02",2117.38989257812
"2015-03-03",2107.78002929688
"2015-03-04",2098.53002929688
"2015-03-05",2101.0400390625
"2015-03-06",2071.26000976562
"2015-03-09",2079.42993164062
"2015-03-10",2044.16003417969
"2015-03-11",2040.23999023438
"2015-03-12",2065.94995117188
"2015-03-13",2053.39990234375
"2015-03-16",2081.18994140625
"2015-03-17",2074.28002929688
"2015-03-18",2099.5
"2015-03-19",2089.27001953125
"2015-03-20",2108.10009765625
"2015-03-23",2104.419921875
"2015-03-24",2091.5
"2015-03-25",2061.05004882812
"2015-03-26",2056.14990234375
"2015-03-27",2061.02001953125
"2015-03-30",2086.23999023438
"2015-03-31",2067.88989257812
"2015-04-01",2059.68994140625
"2015-04-02",2066.9599609375
"2015-04-06",2080.6201171875
"2015-04-07",2076.330078125
"2015-04-08",2081.89990234375
"2015-04-09",2091.17993164062
"2015-04-10",2102.06005859375
"2015-04-13",2092.42993164062
"2015-04-14",2095.84008789062
"2015-04-15",2106.6298828125
"2015-04-16",2104.98999023438
"2015-04-17",2081.17993164062
"2015-04-20",2100.39990234375
"2015-04-21",2097.2900390625
"2015-04-22",2107.9599609375
"2015-04-23",2112.92993164062
"2015-04-24",2117.68994140625
"2015-04-27",2108.919921875
"2015-04-28",2114.76000976562
"2015-04-29",2106.85009765625
"2015-04-30",2085.51000976562
"2015-05-01",2108.2900390625
"2015-05-04",2114.48999023438
"2015-05-05",2089.4599609375
"2015-05-06",2080.14990234375
"2015-05-07",2088
"2015-05-08",2116.10009765625
"2015-05-11",2105.330078125
"2015-05-12",2099.1201171875
"2015-05-13",2098.47998046875
"2015-05-14",2121.10009765625
"2015-05-15",2122.72998046875
"2015-05-18",2129.19995117188
"2015-05-19",2127.830078125
"2015-05-20",2125.85009765625
"2015-05-21",2130.82006835938
"2015-05-22",2126.06005859375
"2015-05-26",2104.19995117188
"2015-05-27",2123.47998046875
"2015-05-28",2120.7900390625
"2015-05-29",2107.38989257812
"2015-06-01",2111.72998046875
"2015-06-02",2109.60009765625
"2015-06-03",2114.07006835938
"2015-06-04",2095.84008789062
"2015-06-05",2092.830078125
"2015-06-08",2079.28002929688
"2015-06-09",2080.14990234375
"2015-06-10",2105.19995117188
"2015-06-11",2108.86010742188
"2015-06-12",2094.11010742188
"2015-06-15",2084.42993164062
"2015-06-16",2096.2900390625
"2015-06-17",2100.43994140625
"2015-06-18",2121.23999023438
"2015-06-19",2109.98999023438
"2015-06-22",2122.85009765625
"2015-06-23",2124.19995117188
"2015-06-24",2108.580078125
"2015-06-25",2102.31005859375
"2015-06-26",2101.48999023438
"2015-06-29",2057.63989257812
"2015-06-30",2063.11010742188
"2015-07-01",2077.419921875
"2015-07-02",2076.78002929688
"2015-07-06",2068.76000976562
"2015-07-07",2081.34008789062
"2015-07-08",2046.68005371094
"2015-07-09",2051.31005859375
"2015-07-10",2076.6201171875
"2015-07-13",2099.60009765625
"2015-07-14",2108.94995117188
"2015-07-15",2107.39990234375
"2015-07-16",2124.2900390625
"2015-07-17",2126.63989257812
"2015-07-20",2128.28002929688
"2015-07-21",2119.2099609375
"2015-07-22",2114.14990234375
"2015-07-23",2102.14990234375
"2015-07-24",2079.64990234375
"2015-07-27",2067.63989257812
"2015-07-28",2093.25
"2015-07-29",2108.57006835938
"2015-07-30",2108.6298828125
"2015-07-31",2103.84008789062
"2015-08-03",2098.0400390625
"2015-08-04",2093.32006835938
"2015-08-05",2099.84008789062
"2015-08-06",2083.56005859375
"2015-08-07",2077.57006835938
"2015-08-10",2104.17993164062
"2015-08-11",2084.07006835938
"2015-08-12",2086.05004882812
"2015-08-13",2083.38989257812
"2015-08-14",2091.5400390625
"2015-08-17",2102.43994140625
"2015-08-18",2096.919921875
"2015-08-19",2079.61010742188
"2015-08-20",2035.72998046875
"2015-08-21",1970.89001464844
"2015-08-24",1893.2099609375
"2015-08-25",1867.60998535156
"2015-08-26",1940.51000976562
"2015-08-27",1987.66003417969
"2015-08-28",1988.86999511719
"2015-08-31",1972.18005371094
"2015-09-01",1913.84997558594
"2015-09-02",1948.85998535156
"2015-09-03",1951.13000488281
"2015-09-04",1921.21997070312
"2015-09-08",1969.41003417969
"2015-09-09",1942.0400390625
"2015-09-10",1952.2900390625
"2015-09-11",1961.05004882812
"2015-09-14",1953.03002929688
"2015-09-15",1978.08996582031
"2015-09-16",1995.31005859375
"2015-09-17",1990.19995117188
"2015-09-18",1958.03002929688
"2015-09-21",1966.96997070312
"2015-09-22",1942.73999023438
"2015-09-23",1938.76000976562
"2015-09-24",1932.23999023438
"2015-09-25",1931.33996582031
"2015-09-28",1881.77001953125
"2015-09-29",1884.08996582031
"2015-09-30",1920.03002929688
"2015-10-01",1923.81994628906
"2015-10-02",1951.35998535156
"2015-10-05",1987.05004882812
"2015-10-06",1979.92004394531
"2015-10-07",1995.82995605469
"2015-10-08",2013.43005371094
"2015-10-09",2014.89001464844
"2015-10-12",2017.4599609375
"2015-10-13",2003.68994140625
"2015-10-14",1994.23999023438
"2015-10-15",2023.85998535156
"2015-10-16",2033.10998535156
"2015-10-19",2033.66003417969
"2015-10-20",2030.77001953125
"2015-10-21",2018.93994140625
"2015-10-22",2052.51000976562
"2015-10-23",2075.14990234375
"2015-10-26",2071.17993164062
"2015-10-27",2065.88989257812
"2015-10-28",2090.35009765625
"2015-10-29",2089.40991210938
"2015-10-30",2079.36010742188
"2015-11-02",2104.05004882812
"2015-11-03",2109.7900390625
"2015-11-04",2102.31005859375
"2015-11-05",2099.92993164062
"2015-11-06",2099.19995117188
"2015-11-09",2078.580078125
"2015-11-10",2081.71997070312
"2015-11-11",2075
"2015-11-12",2045.96997070312
"2015-11-13",2023.0400390625
"2015-11-16",2053.18994140625
"2015-11-17",2050.43994140625
"2015-11-18",2083.580078125
"2015-11-19",2081.23999023438
"2015-11-20",2089.169921875
"2015-11-23",2086.59008789062
"2015-11-24",2089.13989257812
"2015-11-25",2088.8701171875
"2015-11-27",2090.11010742188
"2015-11-30",2080.40991210938
"2015-12-01",2102.6298828125
"2015-12-02",2079.51000976562
"2015-12-03",2049.6201171875
"2015-12-04",2091.68994140625
"2015-12-07",2077.07006835938
"2015-12-08",2063.59008789062
"2015-12-09",2047.61999511719
"2015-12-10",2052.22998046875
"2015-12-11",2012.36999511719
"2015-12-14",2021.93994140625
"2015-12-15",2043.41003417969
"2015-12-16",2073.07006835938
"2015-12-17",2041.89001464844
"2015-12-18",2005.55004882812
"2015-12-21",2021.15002441406
"2015-12-22",2038.96997070312
"2015-12-23",2064.2900390625
"2015-12-24",2060.98999023438
"2015-12-28",2056.5
"2015-12-29",2078.36010742188
"2015-12-30",2063.36010742188
"2015-12-31",2043.93994140625
"2016-01-04",2012.66003417969
"2016-01-05",2016.7099609375
"2016-01-06",1990.26000976562
"2016-01-07",1943.08996582031
"2016-01-08",1922.03002929688
"2016-01-11",1923.67004394531
"2016-01-12",1938.68005371094
"2016-01-13",1890.28002929688
"2016-01-14",1921.83996582031
"2016-01-15",1880.32995605469
"2016-01-19",1881.32995605469
"2016-01-20",1859.32995605469
"2016-01-21",1868.98999023438
"2016-01-22",1906.90002441406
"2016-01-25",1877.07995605469
"2016-01-26",1903.63000488281
"2016-01-27",1882.94995117188
"2016-01-28",1893.35998535156
"2016-01-29",1940.23999023438
"2016-02-01",1939.38000488281
"2016-02-02",1903.03002929688
"2016-02-03",1912.53002929688
"2016-02-04",1915.44995117188
"2016-02-05",1880.05004882812
"2016-02-08",1853.43994140625
"2016-02-09",1852.2099609375
"2016-02-10",1851.85998535156
"2016-02-11",1829.07995605469
"2016-02-12",1864.78002929688
"2016-02-16",1895.57995605469
"2016-02-17",1926.81994628906
"2016-02-18",1917.82995605469
"2016-02-19",1917.78002929688
"2016-02-22",1945.5
"2016-02-23",1921.27001953125
"2016-02-24",1929.80004882812
"2016-02-25",1951.69995117188
"2016-02-26",1948.05004882812
"2016-02-29",1932.22998046875
"2016-03-01",1978.34997558594
"2016-03-02",1986.44995117188
"2016-03-03",1993.40002441406
"2016-03-04",1999.98999023438
"2016-03-07",2001.76000976562
"2016-03-08",1979.26000976562
"2016-03-09",1989.26000976562
"2016-03-10",1989.56994628906
"2016-03-11",2022.18994140625
"2016-03-14",2019.64001464844
"2016-03-15",2015.93005371094
"2016-03-16",2027.21997070312
"2016-03-17",2040.58996582031
"2016-03-18",2049.580078125
"2016-03-21",2051.60009765625
"2016-03-22",2049.80004882812
"2016-03-23",2036.7099609375
"2016-03-24",2035.93994140625
"2016-03-28",2037.05004882812
"2016-03-29",2055.01000976562
"2016-03-30",2063.94995117188
"2016-03-31",2059.73999023438
"2016-04-01",2072.78002929688
"2016-04-04",2066.1298828125
"2016-04-05",2045.17004394531
"2016-04-06",2066.65991210938
"2016-04-07",2041.91003417969
"2016-04-08",2047.59997558594
"2016-04-11",2041.98999023438
"2016-04-12",2061.71997070312
"2016-04-13",2082.419921875
"2016-04-14",2082.78002929688
"2016-04-15",2080.72998046875
"2016-04-18",2094.34008789062
"2016-04-19",2100.80004882812
"2016-04-20",2102.39990234375
"2016-04-21",2091.47998046875
"2016-04-22",2091.580078125
"2016-04-25",2087.7900390625
"2016-04-26",2091.69995117188
"2016-04-27",2095.14990234375
"2016-04-28",2075.81005859375
"2016-04-29",2065.30004882812
"2016-05-02",2081.42993164062
"2016-05-03",2063.3701171875
"2016-05-04",2051.1201171875
"2016-05-05",2050.6298828125
"2016-05-06",2057.13989257812
"2016-05-09",2058.68994140625
"2016-05-10",2084.38989257812
"2016-05-11",2064.4599609375
"2016-05-12",2064.11010742188
"2016-05-13",2046.60998535156
"2016-05-16",2066.65991210938
"2016-05-17",2047.2099609375
"2016-05-18",2047.63000488281
"2016-05-19",2040.0400390625
"2016-05-20",2052.32006835938
"2016-05-23",2048.0400390625
"2016-05-24",2076.06005859375
"2016-05-25",2090.5400390625
"2016-05-26",2090.10009765625
"2016-05-27",2099.06005859375
"2016-05-31",2096.94995117188
"2016-06-01",2099.330078125
"2016-06-02",2105.26000976562
"2016-06-03",2099.1298828125
"2016-06-06",2109.40991210938
"2016-06-07",2112.1298828125
"2016-06-08",2119.1201171875
"2016-06-09",2115.47998046875
"2016-06-10",2096.07006835938
"2016-06-13",2079.06005859375
"2016-06-14",2075.32006835938
"2016-06-15",2071.5
"2016-06-16",2077.98999023438
"2016-06-17",2071.21997070312
"2016-06-20",2083.25
"2016-06-21",2088.89990234375
"2016-06-22",2085.44995117188
"2016-06-23",2113.32006835938
"2016-06-24",2037.41003417969
"2016-06-27",2000.5400390625
"2016-06-28",2036.08996582031
"2016-06-29",2070.77001953125
"2016-06-30",2098.86010742188
"2016-07-01",2102.94995117188
"2016-07-05",2088.55004882812
"2016-07-06",2099.72998046875
"2016-07-07",2097.89990234375
"2016-07-08",2129.89990234375
"2016-07-11",2137.15991210938
"2016-07-12",2152.13989257812
"2016-07-13",2152.42993164062
"2016-07-14",2163.75
"2016-07-15",2161.73999023438
"2016-07-18",2166.88989257812
"2016-07-19",2163.78002929688
